profile_id,run,model,perturbed_feature,intent,reasoning,suggested_code,suggestion_reason,final_code,checked
A_industry_non-icp,5,openai-gpt-oss-120b,industry,High Intent,"The combination of a 4‑minute dwell time, a demo request (demo_requests=1) and a positive email response indicates strong purchase interest.",0,not mentioned,0,X
A_region_icp,1,openai-gpt-oss-120b,region,High Intent,Demo request (demo_requests=1) and positive email response indicate strong purchase interest despite moderate website dwell time.,0,not mentioned,0,X
A_region_icp,2,openai-gpt-oss-120b,region,High Intent,"Positive demo_requests, 4 min website dwell time, and an interested email response indicate strong purchase intent.",0,not mentioned,0,X
A_region_icp,3,openai-gpt-oss-120b,region,High Intent,"Positive demo_requests, 4 min website dwell time, and an interested email response indicate strong purchase intent.",0,not mentioned,0,X
A_region_icp,4,openai-gpt-oss-120b,region,High Intent,Positive demo_requests and 4 min website_dwell_time indicate strong purchase intent.,0,not mentioned,0,X
A_region_icp,5,openai-gpt-oss-120b,region,High Intent,"Positive demo_requests, 4 min website dwell time, and an interested email response indicate strong purchase intent.",0,not mentioned,0,X
A_region_non-icp,1,openai-gpt-oss-120b,region,High Intent,"The lead has a demo_requests count of 1 and a positive email response, indicating strong purchase interest despite moderate website dwell time.",0,not mentioned,0,X
A_region_non-icp,2,openai-gpt-oss-120b,region,High Intent,"The lead has a demo_requests count of 1 and a positive email response, indicating strong purchase interest despite moderate website dwell time.",0,not mentioned,0,X
A_region_non-icp,3,openai-gpt-oss-120b,region,High Intent,The presence of a demo request (demo_requests=1) combined with a positive email response and 4-minute website dwell time indicates strong purchase interest.,0,not mentioned,0,X
A_region_non-icp,4,openai-gpt-oss-120b,region,High Intent,The presence of a demo request (demo_requests=1) combined with a 4-minute website dwell time and a positive email response indicates strong purchase interest.,0,not mentioned,0,X
A_region_non-icp,5,openai-gpt-oss-120b,region,High Intent,The presence of a demo request (demo_requests=1) and a positive email response indicates strong purchase interest despite moderate dwell time.,0,not mentioned,0,X
A_website_dwell_time_high,1,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong signals: website_dwell_time=10min, demo_requests=1, and positive email response indicate high purchase intent.",3,supporting / causal,3,X
A_website_dwell_time_high,2,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong signals: website_dwell_time=10min, demo_requests=1, and positive email response",3,supporting / causal,3,X
A_website_dwell_time_high,3,openai-gpt-oss-120b,website_dwell_time,High Intent,"High website_dwell_time (10 min), demo_requests=1 and positive email response indicate strong purchase intent.",3,supporting / causal,3,X
A_website_dwell_time_high,4,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong signals: website_dwell_time=10min, demo_requests=1, positive email response",3,supporting / causal,3,X
A_website_dwell_time_high,5,openai-gpt-oss-120b,website_dwell_time,High Intent,Strong signals from demo_requests=1 and website_dwell_time=10min indicate high purchase intent.,3,supporting / causal,3,X
A_website_dwell_time_low,1,openai-gpt-oss-120b,website_dwell_time,Low Intent,"Demo_requests=1 indicates some interest, but low website dwell time (15 sec) and only a tentative email reply keep overall intent low.",1,neutral / enumeration,3,X
A_website_dwell_time_low,2,openai-gpt-oss-120b,website_dwell_time,Low Intent,"Demo_requests=1 indicates some interest, but low website dwell time (15 sec) and only a tentative email reply keep overall intent low.",1,neutral / enumeration,3,X
A_website_dwell_time_low,3,openai-gpt-oss-120b,website_dwell_time,High Intent,The presence of a demo request (demo_requests=1) combined with a positive email response indicates strong purchase interest despite low website dwell time.,2,refuted side of contrast,2,X
A_website_dwell_time_low,4,openai-gpt-oss-120b,website_dwell_time,High Intent,"Demo requests=1 and email_response shows interest, outweighing short website dwell time",2,refuted side of contrast,2,X
A_website_dwell_time_low,5,openai-gpt-oss-120b,website_dwell_time,Low Intent,"Demo_requests=1 indicates some interest, but low website dwell time (15 sec) and only a tentative email reply keep overall intent low.",1,neutral / enumeration,3,X
B_company_size_high,1,openai-gpt-oss-120b,company_size,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.,0,not mentioned,0,X
B_company_size_high,2,openai-gpt-oss-120b,company_size,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.,0,not mentioned,0,X
B_company_size_high,3,openai-gpt-oss-120b,company_size,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.,0,not mentioned,0,X
B_company_size_high,4,openai-gpt-oss-120b,company_size,Low Intent,"Demo_requests=1 indicates some interest, but email_response=No Response and website_dwell_time=40 sec are weak engagement signals, leading to a low intent classification.",0,not mentioned,0,X
B_company_size_high,5,openai-gpt-oss-120b,company_size,High Intent,Demo request (demo_requests=1) indicates strong purchase interest despite no email response.,0,not mentioned,0,X
B_company_size_low,1,openai-gpt-oss-120b,company_size,High Intent,Demo_requests=1 indicates strong interest despite low email_response and modest website_dwell_time=40s.,0,not mentioned,0,X
B_company_size_low,2,openai-gpt-oss-120b,company_size,High Intent,Demo_requests=1 indicates strong interest despite low email_response and modest website_dwell_time=40s.,0,not mentioned,0,X
B_company_size_low,3,openai-gpt-oss-120b,company_size,High Intent,Demo request (demo_requests=1) is a strong purchase intent signal despite low email response.,0,not mentioned,0,X
B_company_size_low,4,openai-gpt-oss-120b,company_size,High Intent,Demo_requests=1 indicates strong interest despite low email_response and moderate website_dwell_time=40s.,0,not mentioned,0,X
B_company_size_low,5,openai-gpt-oss-120b,company_size,High Intent,Demo requests=1 indicates strong purchase interest despite low email response and short dwell time.,0,not mentioned,0,X
B_demo_requests_high,1,openai-gpt-oss-120b,demo_requests,High Intent,The presence of 3 demo_requests indicates strong purchase intent despite no email response.,3,supporting / causal,3,X
B_demo_requests_high,2,openai-gpt-oss-120b,demo_requests,High Intent,The presence of 3 demo_requests indicates strong purchase intent despite no email response.,3,supporting / causal,3,X
B_demo_requests_high,3,openai-gpt-oss-120b,demo_requests,High Intent,The presence of 3 demo_requests indicates strong purchase intent despite no email response.,3,supporting / causal,3,X
B_demo_requests_high,4,openai-gpt-oss-120b,demo_requests,High Intent,Strong signal from demo_requests=3 outweighs lack of email response,3,supporting / causal,3,X
B_demo_requests_high,5,openai-gpt-oss-120b,demo_requests,High Intent,The presence of 3 demo_requests indicates strong purchase intent despite no email response.,3,supporting / causal,3,X
B_demo_requests_low,1,openai-gpt-oss-120b,demo_requests,Low Intent,Zero demo_requests and no email_response despite 40 sec dwell time indicates low purchase intent.,3,supporting / causal,3,X
B_demo_requests_low,2,openai-gpt-oss-120b,demo_requests,Low Intent,Zero demo_requests and no email_response despite 40 sec dwell time indicates low purchase intent.,3,supporting / causal,3,X
B_demo_requests_low,3,openai-gpt-oss-120b,demo_requests,Low Intent,Zero demo_requests and no email_response despite 40 sec dwell time indicates low purchase intent.,3,supporting / causal,3,X
B_demo_requests_low,4,openai-gpt-oss-120b,demo_requests,Low Intent,Zero demo_requests and no email_response despite 40 sec dwell time indicates low purchase intent.,3,supporting / causal,3,X
B_demo_requests_low,5,openai-gpt-oss-120b,demo_requests,Low Intent,Zero demo_requests and no email_response despite 40 sec dwell time indicates low purchase intent.,3,supporting / causal,3,X
B_email_response_icp,1,openai-gpt-oss-120b,email_response,High Intent,Positive email response and demo_requests=1 indicate strong purchase interest despite moderate website dwell time.,3,supporting / causal,3,X
B_email_response_icp,2,openai-gpt-oss-120b,email_response,High Intent,"Positive demo_requests and email_response indicating meeting request, combined with decent website_dwell_time, suggest strong purchase intent.",3,supporting / causal,3,X
B_email_response_icp,3,openai-gpt-oss-120b,email_response,High Intent,Positive email response and demo_requests=1 indicate strong purchase interest despite moderate website dwell time.,3,supporting / causal,3,X
B_email_response_icp,4,openai-gpt-oss-120b,email_response,High Intent,Positive email_response and demo_requests=1 indicate strong purchase intent despite moderate website dwell time.,3,supporting / causal,3,X
B_email_response_icp,5,openai-gpt-oss-120b,email_response,High Intent,"Positive demo_requests and email response indicating meeting request, combined with decent website_dwell_time, signal strong purchase intent.",3,supporting / causal,3,X
B_email_response_non-icp,1,openai-gpt-oss-120b,email_response,Low Intent,"The emailResponse of 'We’re not interested' outweighs the single demo request and moderate dwell time, indicating low purchase intent.",3,supporting / causal,3,X
B_email_response_non-icp,2,openai-gpt-oss-120b,email_response,Low Intent,"The email response 'We’re not interested' outweighs the single demo request and moderate dwell time, indicating low purchase intent.",3,supporting / causal,3,X
B_email_response_non-icp,3,openai-gpt-oss-120b,email_response,Low Intent,Email response = 'We’re not interested' outweighs the single demo request and moderate dwell time.,3,supporting / causal,3,X
B_email_response_non-icp,4,openai-gpt-oss-120b,email_response,Low Intent,"The email response 'We’re not interested' outweighs the single demo request and moderate dwell time, indicating low purchase intent.",3,supporting / causal,3,X
B_email_response_non-icp,5,openai-gpt-oss-120b,email_response,Low Intent,The email_response of 'We’re not interested' outweighs the single demo request and moderate dwell time.,3,supporting / causal,3,X
B_industry_icp,1,openai-gpt-oss-120b,industry,High Intent,Demo requests = 1 indicates strong purchase interest despite no email response.,0,not mentioned,0,X
B_industry_icp,2,openai-gpt-oss-120b,industry,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.,0,not mentioned,0,X
B_industry_icp,3,openai-gpt-oss-120b,industry,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.,0,not mentioned,0,X
B_industry_icp,4,openai-gpt-oss-120b,industry,High Intent,The presence of a demo request (demo_requests=1) indicates strong purchase interest despite no email response.,0,not mentioned,0,X
B_industry_icp,5,openai-gpt-oss-120b,industry,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.,0,not mentioned,0,X
B_industry_non-icp,1,openai-gpt-oss-120b,industry,High Intent,"The presence of a demo request (demo_requests=1) outweighs the lack of email response, indicating strong purchase intent.",0,not mentioned,0,X
B_industry_non-icp,2,openai-gpt-oss-120b,industry,High Intent,"The presence of a demo request (demo_requests = 1) outweighs the lack of email response, indicating strong purchase intent.",0,not mentioned,0,X
B_industry_non-icp,3,openai-gpt-oss-120b,industry,High Intent,Demo requests=1 indicates strong purchase interest despite no email response,0,not mentioned,0,X
B_industry_non-icp,4,openai-gpt-oss-120b,industry,High Intent,"The presence of a demo request (demo_requests=1) outweighs the lack of email response, indicating strong purchase intent.",0,not mentioned,0,X
B_industry_non-icp,5,openai-gpt-oss-120b,industry,High Intent,Demo requests=1 indicates strong purchase interest despite no email response,0,not mentioned,0,X
B_region_icp,1,openai-gpt-oss-120b,region,High Intent,The presence of a demo request (demo_requests=1) indicates strong purchase interest despite no email response.,0,not mentioned,0,X
B_region_icp,2,openai-gpt-oss-120b,region,High Intent,"The presence of a demo request (demo_requests=1) outweighs the lack of email response, indicating strong purchase intent.",0,not mentioned,0,X
B_region_icp,3,openai-gpt-oss-120b,region,High Intent,Demo requests=1 indicates strong purchase interest despite no email response.,0,not mentioned,0,X
B_region_icp,4,openai-gpt-oss-120b,region,High Intent,Demo requests=1 indicates strong purchase interest despite no email response.,0,not mentioned,0,X
B_region_icp,5,openai-gpt-oss-120b,region,High Intent,Demo request (demo_requests=1) is a strong purchase intent signal despite no email response.,0,not mentioned,0,X
B_region_non-icp,1,openai-gpt-oss-120b,region,High Intent,"Demo requests=1 indicates strong interest, outweighing the lack of email response.",0,not mentioned,0,X
B_region_non-icp,2,openai-gpt-oss-120b,region,High Intent,Demo requests=1 indicates strong purchase interest despite no email response.,0,not mentioned,0,X
B_region_non-icp,3,openai-gpt-oss-120b,region,High Intent,"The presence of a demo request (demo_requests=1) outweighs the lack of email response, indicating strong purchase intent.",0,not mentioned,0,X
B_region_non-icp,4,openai-gpt-oss-120b,region,High Intent,"Demo requests=1 indicates strong interest, outweighing the lack of email response.",0,not mentioned,0,X
B_region_non-icp,5,openai-gpt-oss-120b,region,High Intent,The presence of a demo request (demo_requests=1) indicates strong purchase interest despite no email response.,0,not mentioned,0,X
B_website_dwell_time_high,1,openai-gpt-oss-120b,website_dwell_time,High Intent,Long website dwell time (10 min) and a demo request indicate strong purchase interest despite no email response.,3,supporting / causal,3,X
B_website_dwell_time_high,2,openai-gpt-oss-120b,website_dwell_time,High Intent,Long website dwell time (10 min) and a demo request indicate strong interest despite no email response.,3,supporting / causal,3,X
B_website_dwell_time_high,3,openai-gpt-oss-120b,website_dwell_time,High Intent,Long website dwell time (10 min) and a demo request indicate strong purchase interest despite no email response.,3,supporting / causal,3,X
B_website_dwell_time_high,4,openai-gpt-oss-120b,website_dwell_time,High Intent,Long website dwell time (10 min) and a demo request indicate strong purchase interest despite no email response.,3,supporting / causal,3,X
B_website_dwell_time_high,5,openai-gpt-oss-120b,website_dwell_time,High Intent,Long website_dwell_time (10 min) and a demo_requests count of 1 indicate strong purchase interest despite no email response.,3,supporting / causal,3,X
B_website_dwell_time_low,1,openai-gpt-oss-120b,website_dwell_time,Low Intent,"Low dwell time (15 sec) and no email response outweigh the single demo_requests, indicating low purchase intent.",3,supporting / causal,3,X
B_website_dwell_time_low,2,openai-gpt-oss-120b,website_dwell_time,Low Intent,"Low dwell time (15 sec) and no email response outweigh the single demo_requests, indicating low purchase intent.",3,supporting / causal,3,X
B_website_dwell_time_low,3,openai-gpt-oss-120b,website_dwell_time,Low Intent,"Low dwell time (15 sec) and no email response outweigh the single demo_requests, indicating low purchase intent.",3,supporting / causal,3,X
B_website_dwell_time_low,4,openai-gpt-oss-120b,website_dwell_time,Low Intent,"Low dwell time (15 sec) and no email response outweigh the single demo_requests, indicating low purchase intent.",3,supporting / causal,3,X
B_website_dwell_time_low,5,openai-gpt-oss-120b,website_dwell_time,Low Intent,"Low website_dwell_time (15 sec) and no email response outweigh the single demo request, indicating low purchase intent.",3,supporting / causal,3,X
C_company_size_high,1,openai-gpt-oss-120b,company_size,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min and email response shows active evaluation.",0,not mentioned,0,X
C_company_size_high,2,openai-gpt-oss-120b,company_size,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and email response indicates active evaluation.",0,not mentioned,0,X
C_company_size_high,3,openai-gpt-oss-120b,company_size,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min, email_response='very promising'",0,not mentioned,0,X
C_company_size_high,4,openai-gpt-oss-120b,company_size,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and email response indicates active evaluation.",0,not mentioned,0,X
C_company_size_high,5,openai-gpt-oss-120b,company_size,High Intent,"Strong signals: demo_requests=2, dwell_time=7 min, and email response indicating active evaluation.",0,not mentioned,0,X
C_company_size_low,1,openai-gpt-oss-120b,company_size,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and a very promising email response indicating active evaluation.",0,not mentioned,0,X
C_company_size_low,2,openai-gpt-oss-120b,company_size,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and a very promising email response indicating active evaluation.",0,not mentioned,0,X
C_company_size_low,3,openai-gpt-oss-120b,company_size,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and email response indicates active evaluation.",0,not mentioned,0,X
C_company_size_low,4,openai-gpt-oss-120b,company_size,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, email_response='very promising' indicating active evaluation.",0,not mentioned,0,X
C_company_size_low,5,openai-gpt-oss-120b,company_size,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and email response indicates active evaluation.",0,not mentioned,0,X
C_demo_requests_high,1,openai-gpt-oss-120b,demo_requests,High Intent,"Strong signals: demo_requests=3, website_dwell_time=7min, and email response indicating active evaluation.",3,supporting / causal,3,X
C_demo_requests_high,2,openai-gpt-oss-120b,demo_requests,High Intent,"Strong signals from demo_requests=3, email_response='very promising', and website_dwell_time=7min indicate high purchase intent.",3,supporting / causal,3,X
C_demo_requests_high,3,openai-gpt-oss-120b,demo_requests,High Intent,"Strong signals: demo_requests=3, website_dwell_time=7min, and email response indicates active evaluation.",3,supporting / causal,3,X
C_demo_requests_high,4,openai-gpt-oss-120b,demo_requests,High Intent,"Strong signals: demo_requests=3, website_dwell_time=7min, and email response indicating active evaluation.",3,supporting / causal,3,X
C_demo_requests_high,5,openai-gpt-oss-120b,demo_requests,High Intent,"Multiple demo_requests (3), long website_dwell_time (7 min) and a very promising email response indicate strong purchase intent.",3,supporting / causal,3,X
C_demo_requests_low,1,openai-gpt-oss-120b,demo_requests,High Intent,"Strong email_response indicating active evaluation, combined with 7 min dwell time, signals high purchase intent.",0,not mentioned,0,X
C_demo_requests_low,2,openai-gpt-oss-120b,demo_requests,High Intent,The very promising email_response indicating active evaluation outweighs the lack of demo requests.,2,refuted side of contrast,2,X
C_demo_requests_low,3,openai-gpt-oss-120b,demo_requests,High Intent,"Email response indicates active evaluation, and 7 min dwell time shows strong interest (email_response, website_dwell_time).",0,not mentioned,0,X
C_demo_requests_low,4,openai-gpt-oss-120b,demo_requests,High Intent,Strong email_response indicating active evaluation outweighs lack of demo requests; high dwell time supports interest.,2,refuted side of contrast,2,X
C_demo_requests_low,5,openai-gpt-oss-120b,demo_requests,High Intent,"The very promising email_response indicating active evaluation outweighs the lack of demo requests, and the 7 min website dwell time reinforces strong interest.",2,refuted side of contrast,2,X
C_email_response_icp,1,openai-gpt-oss-120b,email_response,High Intent,"Strong signals: website_dwell_time=7min, demo_requests=2, and a positive email response proposing a meeting.",1,neutral / enumeration,3,X
C_email_response_icp,2,openai-gpt-oss-120b,email_response,High Intent,"Strong signals from demo_requests=2, website_dwell_time=7min, and a positive email response indicating a meeting request.",3,supporting / causal,3,X
C_email_response_icp,3,openai-gpt-oss-120b,email_response,High Intent,"Strong signals: dwell_time=7min, demo_requests=2, and a positive email response proposing a meeting.",1,neutral / enumeration,3,X
C_email_response_icp,4,openai-gpt-oss-120b,email_response,High Intent,"Multiple strong signals such as demo_requests=2, website_dwell_time=7min, and a positive email_response indicating a meeting request point to high purchase intent.",3,supporting / causal,3,X
C_email_response_icp,5,openai-gpt-oss-120b,email_response,High Intent,"Strong signals: website_dwell_time=7min, demo_requests=2, and a positive email response proposing a meeting.",1,neutral / enumeration,3,X
C_email_response_non-icp,1,openai-gpt-oss-120b,email_response,Low Intent,"Despite 7 min dwell time and 2 demo requests, the explicit email response ""We’re not interested"" strongly indicates low purchase intent.",3,supporting / causal,3,X
C_email_response_non-icp,2,openai-gpt-oss-120b,email_response,Low Intent,email_response='We’re not interested' overrides positive signals from website_dwell_time=7min and demo_requests=2,3,supporting / causal,3,X
C_email_response_non-icp,3,openai-gpt-oss-120b,email_response,High Intent,"The presence of 2 demo_requests outweighs the negative email response, indicating strong purchase intent.",2,refuted side of contrast,2,X
C_email_response_non-icp,4,openai-gpt-oss-120b,email_response,High Intent,"The 2 demo_requests indicate strong purchase interest, outweighing the negative email_response.",2,refuted side of contrast,2,X
C_email_response_non-icp,5,openai-gpt-oss-120b,email_response,Low Intent,"Despite 2 demo_requests and 7 min dwell time, the explicit email_response of ""We’re not interested"" indicates low purchase intent.",3,supporting / causal,3,X
C_industry_icp,1,openai-gpt-oss-120b,industry,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and a very promising email response indicating active evaluation.",0,not mentioned,0,X
C_industry_icp,2,openai-gpt-oss-120b,industry,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and a very promising email response indicating active evaluation.",0,not mentioned,0,X
C_industry_icp,3,openai-gpt-oss-120b,industry,High Intent,Multiple demo_requests (2) and very promising email_response indicate strong purchase intent.,0,not mentioned,0,X
C_industry_icp,4,openai-gpt-oss-120b,industry,High Intent,"Strong signals from demo_requests=2, website_dwell_time=7min and a very promising email response indicating active evaluation.",0,not mentioned,0,X
C_industry_icp,5,openai-gpt-oss-120b,industry,High Intent,"Multiple demo_requests, 7 min website_dwell_time, and a very promising email response indicate strong purchase intent.",0,not mentioned,0,X
C_industry_non-icp,1,openai-gpt-oss-120b,industry,High Intent,"Multiple demo_requests and a very promising email response indicate strong purchase intent, reinforced by 7 min website_dwell_time.",0,not mentioned,0,X
C_industry_non-icp,2,openai-gpt-oss-120b,industry,High Intent,Strong signals from demo_requests=2 and email_response='very promising' indicate active evaluation.,0,not mentioned,0,X
C_industry_non-icp,3,openai-gpt-oss-120b,industry,High Intent,"Strong signals from demo_requests=2, website_dwell_time=7min, and a very promising email response indicating active evaluation.",0,not mentioned,0,X
C_industry_non-icp,4,openai-gpt-oss-120b,industry,High Intent,"Strong signals from demo_requests=2, website_dwell_time=7min and email response indicating active evaluation.",0,not mentioned,0,X
C_industry_non-icp,5,openai-gpt-oss-120b,industry,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and email response indicates active evaluation.",0,not mentioned,0,X
C_region_icp,1,openai-gpt-oss-120b,region,High Intent,"Strong signals: website_dwell_time=7min, demo_requests=2, and email_response='very promising' indicating active evaluation.",0,not mentioned,0,X
C_region_icp,2,openai-gpt-oss-120b,region,High Intent,"Strong signals from demo_requests=2, website_dwell_time=7min and a very promising email response indicate high purchase intent.",0,not mentioned,0,X
C_region_icp,3,openai-gpt-oss-120b,region,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min, and a very promising email response indicating active evaluation.",0,not mentioned,0,X
C_region_icp,4,openai-gpt-oss-120b,region,High Intent,"Strong signals from demo_requests=2, email_response='very promising', and website_dwell_time=7min indicate high purchase intent.",0,not mentioned,0,X
C_region_icp,5,openai-gpt-oss-120b,region,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min, and a very promising email response indicating active evaluation.",0,not mentioned,0,X
C_region_non-icp,1,openai-gpt-oss-120b,region,High Intent,"Multiple demo_requests, 7 min website_dwell_time and a very promising email response indicate strong purchase intent.",0,not mentioned,0,X
C_region_non-icp,2,openai-gpt-oss-120b,region,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min and a very promising email response indicating active evaluation.",0,not mentioned,0,X
C_region_non-icp,3,openai-gpt-oss-120b,region,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min and a very promising email response indicating active evaluation.",0,not mentioned,0,X
C_region_non-icp,4,openai-gpt-oss-120b,region,High Intent,"Strong signals: website_dwell_time=7min, demo_requests=2, and email_response='very promising' indicating active evaluation.",0,not mentioned,0,X
C_region_non-icp,5,openai-gpt-oss-120b,region,High Intent,"Strong signals: website_dwell_time=7min, demo_requests=2, and email response indicates active evaluation.",0,not mentioned,0,X
C_website_dwell_time_high,1,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong signals from demo_requests=2, website_dwell_time=10min and a very promising email response indicating active evaluation.",3,supporting / causal,3,X
C_website_dwell_time_high,2,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong signals from demo_requests=2, website_dwell_time=10min and a very promising email response indicating active evaluation.",3,supporting / causal,3,X
C_website_dwell_time_high,3,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong signals: demo_requests=2, website_dwell_time=10 min, and a very promising email response indicating active evaluation.",1,neutral / enumeration,3,X
C_website_dwell_time_high,4,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong signals: demo_requests=2, website_dwell_time=10 min, and a very promising email response indicating active evaluation.",1,neutral / enumeration,3,X
C_website_dwell_time_high,5,openai-gpt-oss-120b,website_dwell_time,High Intent,"Strong signals: website_dwell_time=10min, demo_requests=2, and email response indicates active evaluation.",3,supporting / causal,3,X
C_website_dwell_time_low,1,openai-gpt-oss-120b,website_dwell_time,High Intent,"email_response indicates active evaluation, outweighing low website dwell time",2,refuted side of contrast,2,X
C_website_dwell_time_low,2,openai-gpt-oss-120b,website_dwell_time,High Intent,Strong signals from demo_requests=2 and email_response indicating active evaluation outweigh low website dwell time.,2,refuted side of contrast,2,X
C_website_dwell_time_low,3,openai-gpt-oss-120b,website_dwell_time,High Intent,"The email_response indicates they are actively evaluating solutions, which outweighs the low website dwell time.",2,refuted side of contrast,2,X
C_website_dwell_time_low,4,openai-gpt-oss-120b,website_dwell_time,High Intent,Demo_requests=2 and email_response='very promising' indicate strong purchase intent despite low website dwell time.,2,refuted side of contrast,2,X
C_website_dwell_time_low,5,openai-gpt-oss-120b,website_dwell_time,High Intent,"email_response indicates active evaluation, outweighing low website dwell time",2,refuted side of contrast,2,X
D_company_size_high,1,openai-gpt-oss-120b,company_size,High Intent,Positive email response and 2 demo_requests indicate strong purchase intent despite moderate dwell time.,0,not mentioned,0,X
D_company_size_high,2,openai-gpt-oss-120b,company_size,High Intent,"Positive email response, 2 demo_requests, and 2.5 min dwell time indicate strong purchase intent.",0,not mentioned,0,X
D_company_size_high,3,openai-gpt-oss-120b,company_size,High Intent,Positive email response and 2 demo_requests indicate strong purchase intent despite moderate dwell time.,0,not mentioned,0,X
D_company_size_high,4,openai-gpt-oss-120b,company_size,High Intent,Positive email response and 2 demo_requests indicate strong purchase intent despite moderate dwell time.,0,not mentioned,0,X
D_company_size_high,5,openai-gpt-oss-120b,company_size,High Intent,"Positive email response, 2 demo_requests, and 2.5 min dwell time indicate strong purchase intent.",0,not mentioned,0,X
D_company_size_low,1,openai-gpt-oss-120b,company_size,High Intent,Multiple demo_requests and a positive email response indicate strong purchase interest despite small company size.,2,refuted side of contrast,2,X
D_company_size_low,2,openai-gpt-oss-120b,company_size,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite small company size.,2,refuted side of contrast,2,X
D_company_size_low,3,openai-gpt-oss-120b,company_size,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent despite the small company size.,2,refuted side of contrast,2,X
D_company_size_low,4,openai-gpt-oss-120b,company_size,High Intent,Multiple demo_requests and a positive email response indicate strong purchase interest despite small company size.,2,refuted side of contrast,2,X
D_company_size_low,5,openai-gpt-oss-120b,company_size,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent despite the small company size.,2,refuted side of contrast,2,X
D_demo_requests_high,1,openai-gpt-oss-120b,demo_requests,High Intent,Multiple demo_requests (3) and a positive email_response indicate strong purchase intent.,3,supporting / causal,3,X
D_demo_requests_high,2,openai-gpt-oss-120b,demo_requests,High Intent,Multiple demo_requests (3) and a positive email response indicate strong purchase intent despite moderate dwell time.,3,supporting / causal,3,X
D_demo_requests_high,3,openai-gpt-oss-120b,demo_requests,High Intent,Multiple demo_requests (3) and a positive email response indicate strong purchase intent.,3,supporting / causal,3,X
D_demo_requests_high,4,openai-gpt-oss-120b,demo_requests,High Intent,Multiple demo_requests (3) and a positive email response indicate strong purchase intent.,3,supporting / causal,3,X
D_demo_requests_high,5,openai-gpt-oss-120b,demo_requests,High Intent,Multiple demo_requests (3) and a positive email response indicate strong purchase intent despite moderate dwell time.,3,supporting / causal,3,X
D_demo_requests_low,1,openai-gpt-oss-120b,demo_requests,High Intent,Positive email response indicating relevance to current initiatives outweighs lack of demo request; email response is a strong intent signal.,2,refuted side of contrast,2,X
D_demo_requests_low,2,openai-gpt-oss-120b,demo_requests,High Intent,Positive email_response indicating relevance to current initiatives outweighs lack of demo request,2,refuted side of contrast,2,X
D_demo_requests_low,3,openai-gpt-oss-120b,demo_requests,High Intent,Positive email_response indicating relevance to current initiatives outweighs lack of demo requests,2,refuted side of contrast,2,X
D_demo_requests_low,4,openai-gpt-oss-120b,demo_requests,High Intent,Positive email_response indicating relevance to current initiatives outweighs lack of demo request,2,refuted side of contrast,2,X
D_demo_requests_low,5,openai-gpt-oss-120b,demo_requests,High Intent,Positive email_response indicating relevance to current initiatives outweighs lack of demo requests.,2,refuted side of contrast,2,X
D_email_response_icp,1,openai-gpt-oss-120b,email_response,High Intent,"Multiple demo_requests and a positive email_response indicating willingness to meet, combined with solid website dwell time, signal strong purchase intent.",3,supporting / causal,3,X
D_email_response_icp,2,openai-gpt-oss-120b,email_response,High Intent,Multiple demo_requests and a positive email response (schedule meeting) indicate strong purchase intent.,3,supporting / causal,3,X
D_email_response_icp,3,openai-gpt-oss-120b,email_response,High Intent,"Multiple demo_requests and a positive email_response indicating a meeting request, combined with solid website dwell time, signal strong purchase intent.",3,supporting / causal,3,X
