profile_id,run,model,intent,reasoning
A_demo_requests_high,4,openai-gpt-oss-120b,High Intent,Multiple demo_requests (3) and high website_dwell_time (4 min) indicate strong purchase intent.
A_demo_requests_high,5,openai-gpt-oss-120b,High Intent,"Multiple demo_requests, 4 min website dwell time, and a positive email response indicate strong purchase intent."
A_demo_requests_low,1,openai-gpt-oss-120b,Low Intent,Demo_requests=0 and only a passive email response indicate limited purchase intent despite moderate dwell time.
A_demo_requests_low,2,openai-gpt-oss-120b,Low Intent,demo_requests=0 and only a generic email interest indicate limited purchase intent despite moderate dwell time.
A_demo_requests_low,3,openai-gpt-oss-120b,Low Intent,demo_requests=0 and only a modest website dwell time (4 min) indicate limited purchase intent despite a positive email response.
A_demo_requests_low,4,openai-gpt-oss-120b,Low Intent,demo_requests=0 and only a generic email interest indicate limited purchase intent despite moderate dwell time.
A_demo_requests_low,5,openai-gpt-oss-120b,Low Intent,Demo_requests=0 and only a generic email interest indicate limited purchase intent despite moderate dwell time.
A_email_response_icp,1,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=1, email response requesting a meeting, and 4 min website dwell time indicate high purchase intent."
A_email_response_icp,2,openai-gpt-oss-120b,High Intent,"Positive email response and demo_requests indicate strong purchase interest, reinforced by 4 min dwell time."
A_email_response_icp,3,openai-gpt-oss-120b,High Intent,"Strong engagement signals such as demo_requests=1, website_dwell_time=4min, and a positive email response indicate high purchase intent."
A_email_response_icp,4,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=1, email_response positive, dwell_time=4 min"
A_email_response_icp,5,openai-gpt-oss-120b,High Intent,"Positive email response and demo_requests indicate strong purchase interest, reinforced by 4 min website dwell time."
A_email_response_non-icp,1,openai-gpt-oss-120b,Low Intent,"Despite a demo request and 4 min dwell time, the explicit email_response of ""We’re not interested"" strongly indicates low purchase intent."
A_email_response_non-icp,2,openai-gpt-oss-120b,Low Intent,The explicit email_response of 'We’re not interested' overrides the moderate website_dwell_time and single demo request.
A_email_response_non-icp,3,openai-gpt-oss-120b,Low Intent,The explicit email_response of 'We’re not interested' overrides the moderate website_dwell_time and single demo request.
A_email_response_non-icp,4,openai-gpt-oss-120b,Low Intent,The explicit email_response of 'We’re not interested' overrides the moderate website_dwell_time and single demo request.
A_email_response_non-icp,5,openai-gpt-oss-120b,Low Intent,The explicit email_response of 'We’re not interested' overrides the moderate website_dwell_time and single demo request.
A_industry_icp,1,openai-gpt-oss-120b,High Intent,"The lead has a demo_requests count of 1 and a positive email response, indicating strong purchase interest."
A_industry_icp,2,openai-gpt-oss-120b,High Intent,"The lead has a demo_requests count of 1 and a positive email response, indicating strong purchase interest."
A_industry_icp,3,openai-gpt-oss-120b,High Intent,"The lead has a demo_requests count of 1 and a positive email response, indicating strong purchase interest."
A_industry_icp,4,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) combined with a positive email response and 4-minute dwell time indicates strong purchase interest.
A_industry_icp,5,openai-gpt-oss-120b,High Intent,"The lead has a demo_requests count of 1 and a positive email response, indicating strong purchase interest."
A_industry_non-icp,1,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) combined with a positive email response and 4‑minute dwell time indicates strong purchase interest.
A_industry_non-icp,2,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) combined with a 4‑minute website dwell time and a positive email response indicates strong purchase intent.
A_industry_non-icp,3,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) combined with a positive email response and 4‑minute dwell time indicates strong purchase interest.
A_industry_non-icp,4,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) combined with a positive email response and 4-minute dwell time indicates strong purchase interest.
A_industry_non-icp,5,openai-gpt-oss-120b,High Intent,"The combination of a 4‑minute dwell time, a demo request (demo_requests=1) and a positive email response indicates strong purchase interest."
A_region_icp,1,openai-gpt-oss-120b,High Intent,Demo request (demo_requests=1) and positive email response indicate strong purchase interest despite moderate website dwell time.
A_region_icp,2,openai-gpt-oss-120b,High Intent,"Positive demo_requests, 4 min website dwell time, and an interested email response indicate strong purchase intent."
A_region_icp,3,openai-gpt-oss-120b,High Intent,"Positive demo_requests, 4 min website dwell time, and an interested email response indicate strong purchase intent."
A_region_icp,4,openai-gpt-oss-120b,High Intent,Positive demo_requests and 4 min website_dwell_time indicate strong purchase intent.
A_region_icp,5,openai-gpt-oss-120b,High Intent,"Positive demo_requests, 4 min website dwell time, and an interested email response indicate strong purchase intent."
A_region_non-icp,1,openai-gpt-oss-120b,High Intent,"The lead has a demo_requests count of 1 and a positive email response, indicating strong purchase interest despite moderate website dwell time."
A_region_non-icp,2,openai-gpt-oss-120b,High Intent,"The lead has a demo_requests count of 1 and a positive email response, indicating strong purchase interest despite moderate website dwell time."
A_region_non-icp,3,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) combined with a positive email response and 4-minute website dwell time indicates strong purchase interest.
A_region_non-icp,4,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) combined with a 4-minute website dwell time and a positive email response indicates strong purchase interest.
A_region_non-icp,5,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) and a positive email response indicates strong purchase interest despite moderate dwell time.
A_website_dwell_time_high,1,openai-gpt-oss-120b,High Intent,"Strong signals: website_dwell_time=10min, demo_requests=1, and positive email response indicate high purchase intent."
A_website_dwell_time_high,2,openai-gpt-oss-120b,High Intent,"Strong signals: website_dwell_time=10min, demo_requests=1, and positive email response"
A_website_dwell_time_high,3,openai-gpt-oss-120b,High Intent,"High website_dwell_time (10 min), demo_requests=1 and positive email response indicate strong purchase intent."
A_website_dwell_time_high,4,openai-gpt-oss-120b,High Intent,"Strong signals: website_dwell_time=10min, demo_requests=1, positive email response"
A_website_dwell_time_high,5,openai-gpt-oss-120b,High Intent,Strong signals from demo_requests=1 and website_dwell_time=10min indicate high purchase intent.
A_website_dwell_time_low,1,openai-gpt-oss-120b,Low Intent,"Demo_requests=1 indicates some interest, but low website dwell time (15 sec) and only a tentative email reply keep overall intent low."
A_website_dwell_time_low,2,openai-gpt-oss-120b,Low Intent,"Demo_requests=1 indicates some interest, but low website dwell time (15 sec) and only a tentative email reply keep overall intent low."
A_website_dwell_time_low,3,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) combined with a positive email response indicates strong purchase interest despite low website dwell time.
A_website_dwell_time_low,4,openai-gpt-oss-120b,High Intent,"Demo requests=1 and email_response shows interest, outweighing short website dwell time"
A_website_dwell_time_low,5,openai-gpt-oss-120b,Low Intent,"Demo_requests=1 indicates some interest, but low website dwell time (15 sec) and only a tentative email reply keep overall intent low."
B_BASE,1,openai-gpt-oss-120b,High Intent,Demo request (demo_requests=1) is a strong purchase intent signal despite no email response.
B_BASE,2,openai-gpt-oss-120b,High Intent,"The presence of a demo request (demo_requests=1) outweighs the lack of email response, indicating strong purchase interest."
B_BASE,3,openai-gpt-oss-120b,Low Intent,Only 1 demo request (demo_requests) and no email response (email_response) indicate limited purchase intent despite moderate dwell time.
B_BASE,4,openai-gpt-oss-120b,High Intent,Demo request (demo_requests=1) is a strong purchase intent signal despite no email response.
B_BASE,5,openai-gpt-oss-120b,High Intent,"The presence of a demo request (demo_requests=1) outweighs the lack of email response, indicating strong purchase interest."
B_company_size_high,1,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.
B_company_size_high,2,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.
B_company_size_high,3,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.
B_company_size_high,4,openai-gpt-oss-120b,Low Intent,"Demo_requests=1 indicates some interest, but email_response=No Response and website_dwell_time=40 sec are weak engagement signals, leading to a low intent classification."
B_company_size_high,5,openai-gpt-oss-120b,High Intent,Demo request (demo_requests=1) indicates strong purchase interest despite no email response.
B_company_size_low,1,openai-gpt-oss-120b,High Intent,Demo_requests=1 indicates strong interest despite low email_response and modest website_dwell_time=40s.
B_company_size_low,2,openai-gpt-oss-120b,High Intent,Demo_requests=1 indicates strong interest despite low email_response and modest website_dwell_time=40s.
B_company_size_low,3,openai-gpt-oss-120b,High Intent,Demo request (demo_requests=1) is a strong purchase intent signal despite low email response.
B_company_size_low,4,openai-gpt-oss-120b,High Intent,Demo_requests=1 indicates strong interest despite low email_response and moderate website_dwell_time=40s.
B_company_size_low,5,openai-gpt-oss-120b,High Intent,Demo requests=1 indicates strong purchase interest despite low email response and short dwell time.
B_demo_requests_high,1,openai-gpt-oss-120b,High Intent,The presence of 3 demo_requests indicates strong purchase intent despite no email response.
B_demo_requests_high,2,openai-gpt-oss-120b,High Intent,The presence of 3 demo_requests indicates strong purchase intent despite no email response.
B_demo_requests_high,3,openai-gpt-oss-120b,High Intent,The presence of 3 demo_requests indicates strong purchase intent despite no email response.
B_demo_requests_high,4,openai-gpt-oss-120b,High Intent,Strong signal from demo_requests=3 outweighs lack of email response
B_demo_requests_high,5,openai-gpt-oss-120b,High Intent,The presence of 3 demo_requests indicates strong purchase intent despite no email response.
B_demo_requests_low,1,openai-gpt-oss-120b,Low Intent,Zero demo_requests and no email_response despite 40 sec dwell time indicates low purchase intent.
B_demo_requests_low,2,openai-gpt-oss-120b,Low Intent,Zero demo_requests and no email_response despite 40 sec dwell time indicates low purchase intent.
B_demo_requests_low,3,openai-gpt-oss-120b,Low Intent,Zero demo_requests and no email_response despite 40 sec dwell time indicates low purchase intent.
B_demo_requests_low,4,openai-gpt-oss-120b,Low Intent,Zero demo_requests and no email_response despite 40 sec dwell time indicates low purchase intent.
B_demo_requests_low,5,openai-gpt-oss-120b,Low Intent,Zero demo_requests and no email_response despite 40 sec dwell time indicates low purchase intent.
B_email_response_icp,1,openai-gpt-oss-120b,High Intent,Positive email response and demo_requests=1 indicate strong purchase interest despite moderate website dwell time.
B_email_response_icp,2,openai-gpt-oss-120b,High Intent,"Positive demo_requests and email_response indicating meeting request, combined with decent website_dwell_time, suggest strong purchase intent."
B_email_response_icp,3,openai-gpt-oss-120b,High Intent,Positive email response and demo_requests=1 indicate strong purchase interest despite moderate website dwell time.
B_email_response_icp,4,openai-gpt-oss-120b,High Intent,Positive email_response and demo_requests=1 indicate strong purchase intent despite moderate website dwell time.
B_email_response_icp,5,openai-gpt-oss-120b,High Intent,"Positive demo_requests and email response indicating meeting request, combined with decent website_dwell_time, signal strong purchase intent."
B_email_response_non-icp,1,openai-gpt-oss-120b,Low Intent,"The emailResponse of 'We’re not interested' outweighs the single demo request and moderate dwell time, indicating low purchase intent."
B_email_response_non-icp,2,openai-gpt-oss-120b,Low Intent,"The email response 'We’re not interested' outweighs the single demo request and moderate dwell time, indicating low purchase intent."
B_email_response_non-icp,3,openai-gpt-oss-120b,Low Intent,Email response = 'We’re not interested' outweighs the single demo request and moderate dwell time.
B_email_response_non-icp,4,openai-gpt-oss-120b,Low Intent,"The email response 'We’re not interested' outweighs the single demo request and moderate dwell time, indicating low purchase intent."
B_email_response_non-icp,5,openai-gpt-oss-120b,Low Intent,The email_response of 'We’re not interested' outweighs the single demo request and moderate dwell time.
B_industry_icp,1,openai-gpt-oss-120b,High Intent,Demo requests = 1 indicates strong purchase interest despite no email response.
B_industry_icp,2,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.
B_industry_icp,3,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.
B_industry_icp,4,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) indicates strong purchase interest despite no email response.
B_industry_icp,5,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests = 1) is a strong purchase intent signal despite no email response.
B_industry_non-icp,1,openai-gpt-oss-120b,High Intent,"The presence of a demo request (demo_requests=1) outweighs the lack of email response, indicating strong purchase intent."
B_industry_non-icp,2,openai-gpt-oss-120b,High Intent,"The presence of a demo request (demo_requests = 1) outweighs the lack of email response, indicating strong purchase intent."
B_industry_non-icp,3,openai-gpt-oss-120b,High Intent,Demo requests=1 indicates strong purchase interest despite no email response
B_industry_non-icp,4,openai-gpt-oss-120b,High Intent,"The presence of a demo request (demo_requests=1) outweighs the lack of email response, indicating strong purchase intent."
B_industry_non-icp,5,openai-gpt-oss-120b,High Intent,Demo requests=1 indicates strong purchase interest despite no email response
B_region_icp,1,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) indicates strong purchase interest despite no email response.
B_region_icp,2,openai-gpt-oss-120b,High Intent,"The presence of a demo request (demo_requests=1) outweighs the lack of email response, indicating strong purchase intent."
B_region_icp,3,openai-gpt-oss-120b,High Intent,Demo requests=1 indicates strong purchase interest despite no email response.
B_region_icp,4,openai-gpt-oss-120b,High Intent,Demo requests=1 indicates strong purchase interest despite no email response.
B_region_icp,5,openai-gpt-oss-120b,High Intent,Demo request (demo_requests=1) is a strong purchase intent signal despite no email response.
B_region_non-icp,1,openai-gpt-oss-120b,High Intent,"Demo requests=1 indicates strong interest, outweighing the lack of email response."
B_region_non-icp,2,openai-gpt-oss-120b,High Intent,Demo requests=1 indicates strong purchase interest despite no email response.
B_region_non-icp,3,openai-gpt-oss-120b,High Intent,"The presence of a demo request (demo_requests=1) outweighs the lack of email response, indicating strong purchase intent."
B_region_non-icp,4,openai-gpt-oss-120b,High Intent,"Demo requests=1 indicates strong interest, outweighing the lack of email response."
B_region_non-icp,5,openai-gpt-oss-120b,High Intent,The presence of a demo request (demo_requests=1) indicates strong purchase interest despite no email response.
B_website_dwell_time_high,1,openai-gpt-oss-120b,High Intent,Long website dwell time (10 min) and a demo request indicate strong purchase interest despite no email response.
B_website_dwell_time_high,2,openai-gpt-oss-120b,High Intent,Long website dwell time (10 min) and a demo request indicate strong interest despite no email response.
B_website_dwell_time_high,3,openai-gpt-oss-120b,High Intent,Long website dwell time (10 min) and a demo request indicate strong purchase interest despite no email response.
B_website_dwell_time_high,4,openai-gpt-oss-120b,High Intent,Long website dwell time (10 min) and a demo request indicate strong purchase interest despite no email response.
B_website_dwell_time_high,5,openai-gpt-oss-120b,High Intent,Long website_dwell_time (10 min) and a demo_requests count of 1 indicate strong purchase interest despite no email response.
B_website_dwell_time_low,1,openai-gpt-oss-120b,Low Intent,"Low dwell time (15 sec) and no email response outweigh the single demo_requests, indicating low purchase intent."
B_website_dwell_time_low,2,openai-gpt-oss-120b,Low Intent,"Low dwell time (15 sec) and no email response outweigh the single demo_requests, indicating low purchase intent."
B_website_dwell_time_low,3,openai-gpt-oss-120b,Low Intent,"Low dwell time (15 sec) and no email response outweigh the single demo_requests, indicating low purchase intent."
B_website_dwell_time_low,4,openai-gpt-oss-120b,Low Intent,"Low dwell time (15 sec) and no email response outweigh the single demo_requests, indicating low purchase intent."
B_website_dwell_time_low,5,openai-gpt-oss-120b,Low Intent,"Low website_dwell_time (15 sec) and no email response outweigh the single demo request, indicating low purchase intent."
C_BASE,1,openai-gpt-oss-120b,High Intent,Strong signals from demo_requests=2 and email_response='very promising' indicate active evaluation.
C_BASE,2,openai-gpt-oss-120b,High Intent,"Multiple demo_requests and a very promising email_response indicating active evaluation, reinforced by 7 min dwell time."
C_BASE,3,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=2, email_response='very promising', and website_dwell_time=7min indicate active evaluation."
C_BASE,4,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=2, email_response='very promising', and website_dwell_time=7min indicate active evaluation."
C_BASE,5,openai-gpt-oss-120b,High Intent,"Multiple demo_requests and very promising email response indicate strong purchase intent, reinforced by 7 min website_dwell_time."
C_company_size_high,1,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min and email response shows active evaluation."
C_company_size_high,2,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and email response indicates active evaluation."
C_company_size_high,3,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min, email_response='very promising'"
C_company_size_high,4,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and email response indicates active evaluation."
C_company_size_high,5,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, dwell_time=7 min, and email response indicating active evaluation."
C_company_size_low,1,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and a very promising email response indicating active evaluation."
C_company_size_low,2,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and a very promising email response indicating active evaluation."
C_company_size_low,3,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and email response indicates active evaluation."
C_company_size_low,4,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, email_response='very promising' indicating active evaluation."
C_company_size_low,5,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and email response indicates active evaluation."
C_demo_requests_high,1,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=3, website_dwell_time=7min, and email response indicating active evaluation."
C_demo_requests_high,2,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=3, email_response='very promising', and website_dwell_time=7min indicate high purchase intent."
C_demo_requests_high,3,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=3, website_dwell_time=7min, and email response indicates active evaluation."
C_demo_requests_high,4,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=3, website_dwell_time=7min, and email response indicating active evaluation."
C_demo_requests_high,5,openai-gpt-oss-120b,High Intent,"Multiple demo_requests (3), long website_dwell_time (7 min) and a very promising email response indicate strong purchase intent."
C_demo_requests_low,1,openai-gpt-oss-120b,High Intent,"Strong email_response indicating active evaluation, combined with 7 min dwell time, signals high purchase intent."
C_demo_requests_low,2,openai-gpt-oss-120b,High Intent,The very promising email_response indicating active evaluation outweighs the lack of demo requests.
C_demo_requests_low,3,openai-gpt-oss-120b,High Intent,"Email response indicates active evaluation, and 7 min dwell time shows strong interest (email_response, website_dwell_time)."
C_demo_requests_low,4,openai-gpt-oss-120b,High Intent,Strong email_response indicating active evaluation outweighs lack of demo requests; high dwell time supports interest.
C_demo_requests_low,5,openai-gpt-oss-120b,High Intent,"The very promising email_response indicating active evaluation outweighs the lack of demo requests, and the 7 min website dwell time reinforces strong interest."
C_email_response_icp,1,openai-gpt-oss-120b,High Intent,"Strong signals: website_dwell_time=7min, demo_requests=2, and a positive email response proposing a meeting."
C_email_response_icp,2,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=2, website_dwell_time=7min, and a positive email response indicating a meeting request."
C_email_response_icp,3,openai-gpt-oss-120b,High Intent,"Strong signals: dwell_time=7min, demo_requests=2, and a positive email response proposing a meeting."
C_email_response_icp,4,openai-gpt-oss-120b,High Intent,"Multiple strong signals such as demo_requests=2, website_dwell_time=7min, and a positive email_response indicating a meeting request point to high purchase intent."
C_email_response_icp,5,openai-gpt-oss-120b,High Intent,"Strong signals: website_dwell_time=7min, demo_requests=2, and a positive email response proposing a meeting."
C_email_response_non-icp,1,openai-gpt-oss-120b,Low Intent,"Despite 7 min dwell time and 2 demo requests, the explicit email response ""We’re not interested"" strongly indicates low purchase intent."
C_email_response_non-icp,2,openai-gpt-oss-120b,Low Intent,email_response='We’re not interested' overrides positive signals from website_dwell_time=7min and demo_requests=2
C_email_response_non-icp,3,openai-gpt-oss-120b,High Intent,"The presence of 2 demo_requests outweighs the negative email response, indicating strong purchase intent."
C_email_response_non-icp,4,openai-gpt-oss-120b,High Intent,"The 2 demo_requests indicate strong purchase interest, outweighing the negative email_response."
C_email_response_non-icp,5,openai-gpt-oss-120b,Low Intent,"Despite 2 demo_requests and 7 min dwell time, the explicit email_response of ""We’re not interested"" indicates low purchase intent."
C_industry_icp,1,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and a very promising email response indicating active evaluation."
C_industry_icp,2,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and a very promising email response indicating active evaluation."
C_industry_icp,3,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and very promising email_response indicate strong purchase intent.
C_industry_icp,4,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=2, website_dwell_time=7min and a very promising email response indicating active evaluation."
C_industry_icp,5,openai-gpt-oss-120b,High Intent,"Multiple demo_requests, 7 min website_dwell_time, and a very promising email response indicate strong purchase intent."
C_industry_non-icp,1,openai-gpt-oss-120b,High Intent,"Multiple demo_requests and a very promising email response indicate strong purchase intent, reinforced by 7 min website_dwell_time."
C_industry_non-icp,2,openai-gpt-oss-120b,High Intent,Strong signals from demo_requests=2 and email_response='very promising' indicate active evaluation.
C_industry_non-icp,3,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=2, website_dwell_time=7min, and a very promising email response indicating active evaluation."
C_industry_non-icp,4,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=2, website_dwell_time=7min and email response indicating active evaluation."
C_industry_non-icp,5,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7min, and email response indicates active evaluation."
C_region_icp,1,openai-gpt-oss-120b,High Intent,"Strong signals: website_dwell_time=7min, demo_requests=2, and email_response='very promising' indicating active evaluation."
C_region_icp,2,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=2, website_dwell_time=7min and a very promising email response indicate high purchase intent."
C_region_icp,3,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min, and a very promising email response indicating active evaluation."
C_region_icp,4,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=2, email_response='very promising', and website_dwell_time=7min indicate high purchase intent."
C_region_icp,5,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min, and a very promising email response indicating active evaluation."
C_region_non-icp,1,openai-gpt-oss-120b,High Intent,"Multiple demo_requests, 7 min website_dwell_time and a very promising email response indicate strong purchase intent."
C_region_non-icp,2,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min and a very promising email response indicating active evaluation."
C_region_non-icp,3,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=7 min and a very promising email response indicating active evaluation."
C_region_non-icp,4,openai-gpt-oss-120b,High Intent,"Strong signals: website_dwell_time=7min, demo_requests=2, and email_response='very promising' indicating active evaluation."
C_region_non-icp,5,openai-gpt-oss-120b,High Intent,"Strong signals: website_dwell_time=7min, demo_requests=2, and email response indicates active evaluation."
C_website_dwell_time_high,1,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=2, website_dwell_time=10min and a very promising email response indicating active evaluation."
C_website_dwell_time_high,2,openai-gpt-oss-120b,High Intent,"Strong signals from demo_requests=2, website_dwell_time=10min and a very promising email response indicating active evaluation."
C_website_dwell_time_high,3,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=10 min, and a very promising email response indicating active evaluation."
C_website_dwell_time_high,4,openai-gpt-oss-120b,High Intent,"Strong signals: demo_requests=2, website_dwell_time=10 min, and a very promising email response indicating active evaluation."
C_website_dwell_time_high,5,openai-gpt-oss-120b,High Intent,"Strong signals: website_dwell_time=10min, demo_requests=2, and email response indicates active evaluation."
C_website_dwell_time_low,1,openai-gpt-oss-120b,High Intent,"email_response indicates active evaluation, outweighing low website dwell time"
C_website_dwell_time_low,2,openai-gpt-oss-120b,High Intent,Strong signals from demo_requests=2 and email_response indicating active evaluation outweigh low website dwell time.
C_website_dwell_time_low,3,openai-gpt-oss-120b,High Intent,"The email_response indicates they are actively evaluating solutions, which outweighs the low website dwell time."
C_website_dwell_time_low,4,openai-gpt-oss-120b,High Intent,Demo_requests=2 and email_response='very promising' indicate strong purchase intent despite low website dwell time.
C_website_dwell_time_low,5,openai-gpt-oss-120b,High Intent,"email_response indicates active evaluation, outweighing low website dwell time"
D_BASE,1,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent.
D_BASE,2,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent.
D_BASE,3,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent.
D_BASE,4,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite moderate dwell time.
D_BASE,5,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent.
D_company_size_high,1,openai-gpt-oss-120b,High Intent,Positive email response and 2 demo_requests indicate strong purchase intent despite moderate dwell time.
D_company_size_high,2,openai-gpt-oss-120b,High Intent,"Positive email response, 2 demo_requests, and 2.5 min dwell time indicate strong purchase intent."
D_company_size_high,3,openai-gpt-oss-120b,High Intent,Positive email response and 2 demo_requests indicate strong purchase intent despite moderate dwell time.
D_company_size_high,4,openai-gpt-oss-120b,High Intent,Positive email response and 2 demo_requests indicate strong purchase intent despite moderate dwell time.
D_company_size_high,5,openai-gpt-oss-120b,High Intent,"Positive email response, 2 demo_requests, and 2.5 min dwell time indicate strong purchase intent."
D_company_size_low,1,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase interest despite small company size.
D_company_size_low,2,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase intent despite small company size.
D_company_size_low,3,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent despite the small company size.
D_company_size_low,4,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response indicate strong purchase interest despite small company size.
D_company_size_low,5,openai-gpt-oss-120b,High Intent,Multiple demo_requests (2) and a positive email response indicate strong purchase intent despite the small company size.
D_demo_requests_high,1,openai-gpt-oss-120b,High Intent,Multiple demo_requests (3) and a positive email_response indicate strong purchase intent.
D_demo_requests_high,2,openai-gpt-oss-120b,High Intent,Multiple demo_requests (3) and a positive email response indicate strong purchase intent despite moderate dwell time.
D_demo_requests_high,3,openai-gpt-oss-120b,High Intent,Multiple demo_requests (3) and a positive email response indicate strong purchase intent.
D_demo_requests_high,4,openai-gpt-oss-120b,High Intent,Multiple demo_requests (3) and a positive email response indicate strong purchase intent.
D_demo_requests_high,5,openai-gpt-oss-120b,High Intent,Multiple demo_requests (3) and a positive email response indicate strong purchase intent despite moderate dwell time.
D_demo_requests_low,1,openai-gpt-oss-120b,High Intent,Positive email response indicating relevance to current initiatives outweighs lack of demo request; email response is a strong intent signal.
D_demo_requests_low,2,openai-gpt-oss-120b,High Intent,Positive email_response indicating relevance to current initiatives outweighs lack of demo request
D_demo_requests_low,3,openai-gpt-oss-120b,High Intent,Positive email_response indicating relevance to current initiatives outweighs lack of demo requests
D_demo_requests_low,4,openai-gpt-oss-120b,High Intent,Positive email_response indicating relevance to current initiatives outweighs lack of demo request
D_demo_requests_low,5,openai-gpt-oss-120b,High Intent,Positive email_response indicating relevance to current initiatives outweighs lack of demo requests.
D_email_response_icp,1,openai-gpt-oss-120b,High Intent,"Multiple demo_requests and a positive email_response indicating willingness to meet, combined with solid website dwell time, signal strong purchase intent."
D_email_response_icp,2,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response (schedule meeting) indicate strong purchase intent.
D_email_response_icp,3,openai-gpt-oss-120b,High Intent,"Multiple demo_requests and a positive email_response indicating a meeting request, combined with solid website dwell time, signal strong purchase intent."
D_email_response_icp,4,openai-gpt-oss-120b,High Intent,Multiple demo_requests and a positive email response (schedule meeting) indicate strong purchase intent.
